$id,CalculateChangePercent,Id,Symbol,PrevClosingPrice,OpeningPrice,HighPrice,LowPrice,ClosePrice,Change,PercChange,Trades,Volume,Value,Market,Sector,Company2,TradeDate
14,0,31,AUSTINLAZ,2.03,2.03,,,,,,0,,,Main Board,INDUSTRIAL GOODS,AUSTINLAZ [BLS],2022-01-27T00:00:00
15,0,3,BAPLC,6.25,6.25,,,,,,0,,,Growth Board,ICT,BAPLC ,2022-01-27T00:00:00
16,0,29,BERGER,8.2,8.2,,,,,,1,56,448,Main Board,INDUSTRIAL GOODS,BERGER ,2022-01-27T00:00:00
17,0,30,BETAGLAS,52.95,52.95,,,,,,1,20,1114,Main Board,INDUSTRIAL GOODS,BETAGLAS ,2022-01-27T00:00:00
18,2.86764705882353,23,BUACEMENT,68,68,69.95,69.95,69.95,1.95,2.87,12,112030,7834706,Main Board,INDUSTRIAL GOODS,BUACEMENT ,2022-01-27T00:00:00
19,0,13,BUAFOODS,64.4,64.4,,,,,,2,560,34720,Main Board,CONSUMER GOODS,BUAFOODS [BLS],2022-01-27T00:00:00
20,0,110,CADBURY,8.6,8.6,,,,,,9,36901,337866.35,Main Board,CONSUMER GOODS,CADBURY ,2022-01-27T00:00:00
21,0,117,CAP,19.5,19.5,,,,,,1,930,18414,Main Board,INDUSTRIAL GOODS,CAP ,2022-01-27T00:00:00
22,0,122,CAPHOTEL,3.19,3.19,,,,,,0,,,Main Board,SERVICES,CAPHOTEL [BLS],2022-01-27T00:00:00
23,0,120,CAPOIL,0.2,0.2,,,,,,0,,,ASeM,OIL AND GAS,CAPOIL [MRF],2022-01-27T00:00:00
24,0,8,CAVERTON,1.71,1.71,,,,,,0,,,Main Board,SERVICES,CAVERTON ,2022-01-27T00:00:00
25,0,111,CHAMPION,2.35,2.35,,,,,,1,200,506,Main Board,CONSUMER GOODS,CHAMPION [BLS],2022-01-27T00:00:00
26,0,116,CHAMS,0.21,0.21,,,,,,4,49794,10954.68,Main Board,ICT,CHAMS ,2022-01-27T00:00:00
27,0,109,CHELLARAM,2.24,2.24,,,,,,0,,,Growth Board,CONGLOMERATES,CHELLARAM ,2022-01-27T00:00:00
28,0,112,CHIPLC,0.65,0.65,,,,,,1,99,61.38,Main Board,FINANCIAL SERVICES,CHIPLC ,2022-01-27T00:00:00
29,0,34,CILEASING,3.78,3.78,,,,,,1,5538,20490.6,Main Board,SERVICES,CILEASING ,2022-01-27T00:00:00
30,0,121,CONOIL,21.95,21.95,,,,,,5,5595,123089.55,Main Board,OIL AND GAS,CONOIL ,2022-01-27T00:00:00
31,0,113,CORNERST,0.51,0.51,0.51,0.51,0.51,0,,1,116227,59275.77,Main Board,FINANCIAL SERVICES,CORNERST ,2022-01-27T00:00:00
32,6.666666666666667,115,COURTVILLE,0.6,0.65,0.65,0.6,0.64,0.04,6.67,53,7384978,4531591.62,Main Board,ICT,COURTVILLE ,2022-01-27T00:00:00
33,0,114,CUSTODIAN,7.1,7.1,,,,,,0,,,Main Board,FINANCIAL SERVICES,CUSTODIAN ,2022-01-27T00:00:00
34,0,118,CUTIX,2.4,2.4,,,,,,1,4300,10750,Main Board,INDUSTRIAL GOODS,CUTIX ,2022-01-27T00:00:00
35,0,15,CWG,1.23,1.23,,,,,,0,,,Main Board,ICT,CWG [BLS],2022-01-27T00:00:00
36,0,123,DAARCOMM,0.2,0.2,,,,,,1,4600,920,Main Board,SERVICES,DAARCOMM ,2022-01-27T00:00:00
37,0,119,DANGCEM,284.9,284.9,,,,,,7,1416,392372.9,Premium Board,INDUSTRIAL GOODS,DANGCEM ,2022-01-27T00:00:00
38,0,68,DANGSUGAR,17.25,17.25,,,,,,25,30239,526847.6,Main Board,CONSUMER GOODS,DANGSUGAR ,2022-01-27T00:00:00
39,0,71,DEAPCAP,0.2,0.2,,,,,,0,,,Main Board,FINANCIAL SERVICES,DEAPCAP [DWL],2022-01-27T00:00:00
40,0,69,DUNLOP,0.2,0.2,,,,,,0,,,Main Board,CONSUMER GOODS,DUNLOP [MRS],2022-01-27T00:00:00
41,0,77,EKOCORP,5.79,5.79,,,,,,0,,,Main Board,HEALTHCARE,EKOCORP [BLS],2022-01-27T00:00:00
42,0,66,ELLAHLAKES,4.25,4.25,,,,,,4,619,2630.75,Main Board,AGRICULTURE,ELLAHLAKES ,2022-01-27T00:00:00
43,0,58,ENAMELWA,16.2,16.2,,,,,,0,,,Main Board,CONSUMER GOODS,ENAMELWA ,2022-01-27T00:00:00
44,0,80,ETERNA,6.1,6.1,,,,,,2,11782,70678.72,Main Board,OIL AND GAS,ETERNA ,2022-01-27T00:00:00
45,8.256880733944953,70,ETI,10.9,10.9,11.8,11.8,11.8,0.9,8.26,36,559047,6552515.1,Main Board,FINANCIAL SERVICES,ETI ,2022-01-27T00:00:00
46,0,78,ETRANZACT,2,2,,,,,,0,,,Main Board,ICT,ETRANZACT ,2022-01-27T00:00:00
47,0,108,EUNISELL,2.91,2.91,,,,,,0,,,Main Board,SERVICES,EUNISELL ,2022-01-27T00:00:00
48,-0.4329004329004329,72,FBNH,11.55,11.55,11.5,11.5,11.5,-0.05,-0.43,19,592640,6812733.4,Premium Board,FINANCIAL SERVICES,FBNH ,2022-01-27T00:00:00
49,0,73,FCMB,3.04,3.04,,,,,,3,10685,32075.55,Main Board,FINANCIAL SERVICES,FCMB ,2022-01-27T00:00:00
50,0,74,FIDELITYBK,2.7,2.7,2.7,2.7,2.7,0,,10,229305,617179.1,Main Board,FINANCIAL SERVICES,FIDELITYBK ,2022-01-27T00:00:00
51,0,76,FIDSON,7.55,7.55,,,,,,4,192,1419.1,Main Board,HEALTHCARE,FIDSON ,2022-01-27T00:00:00
52,0,67,FLOURMILL,28.6,28.6,,,,,,9,39891,1138637.8,Main Board,CONSUMER GOODS,FLOURMILL ,2022-01-27T00:00:00
53,0,43,FTNCOCOA,0.37,0.37,,,,,,3,28350,10489.5,Main Board,AGRICULTURE,FTNCOCOA [RST],2022-01-27T00:00:00
54,0,50,GLAXOSMITH,6.05,6.05,,,,,,2,50000,302500,Main Board,HEALTHCARE,GLAXOSMITH ,2022-01-27T00:00:00
55,0,44,GOLDBREW,0.81,0.81,,,,,,0,,,Main Board,CONSUMER GOODS,GOLDBREW [BLS],2022-01-27T00:00:00
56,0,49,GOLDINSURE,0.2,0.2,,,,,,0,,,Main Board,FINANCIAL SERVICES,GOLDINSURE [MRS],2022-01-27T00:00:00
57,0,5,GSPECPLC,4.19,4.19,,,,,,0,,,Main Board,SERVICES,GSPECPLC ,2022-01-27T00:00:00
58,0.7843137254901962,47,GTCO,25.5,25.5,25.7,25.7,25.7,0.2,0.78,29,481584,12325941.95,Main Board,FINANCIAL SERVICES,GTCO ,2022-01-27T00:00:00
59,0,48,GUINEAINS,0.2,0.2,,,,,,0,,,Main Board,FINANCIAL SERVICES,GUINEAINS ,2022-01-27T00:00:00
60,0,45,GUINNESS,42.5,42.5,,,,,,7,14082,618192.7,Main Board,CONSUMER GOODS,GUINNESS ,2022-01-27T00:00:00
61,0,46,HONYFLOUR,3.4,3.4,,,,,,7,15544,54241.75,Main Board,CONSUMER GOODS,HONYFLOUR ,2022-01-27T00:00:00
62,0,53,IKEJAHOTEL,1.28,1.28,,,,,,3,50100,67624.8,Main Board,SERVICES,IKEJAHOTEL ,2022-01-27T00:00:00
63,0,32,IMG,9.5,9.5,,,,,,1,400,4080,Main Board,NATURAL RESOURCES,IMG ,2022-01-27T00:00:00
64,0,14,INFINITY,1.32,1.32,,,,,,0,,,Main Board,FINANCIAL SERVICES,INFINITY [BLS],2022-01-27T00:00:00
65,1,98,INTBREW,5,5,5.05,5.05,5.05,0.05,1,5,500000,2524978.8,Main Board,CONSUMER GOODS,INTBREW [BLS],2022-01-27T00:00:00
66,0,99,INTENEGINS,0.38,0.38,,,,,,0,,,Main Board,FINANCIAL SERVICES,INTENEGINS [MRS],2022-01-27T00:00:00
67,0,4,JAIZBANK,0.7,0.7,,,,,,8,30249,21129.61,Main Board,FINANCIAL SERVICES,JAIZBANK ,2022-01-27T00:00:00
68,0,105,JAPAULGOLD,0.39,0.39,,,,,,1,1220,475.8,Main Board,OIL AND GAS,JAPAULGOLD ,2022-01-27T00:00:00
69,0,97,JBERGER,23.4,23.4,,,,,,7,4641,111762.1,Main Board,CONSTRUCTION/REAL ESTATE,JBERGER ,2022-01-27T00:00:00
70,0,96,JOHNHOLT,0.72,0.72,,,,,,1,1333,999.75,Main Board,CONGLOMERATES,JOHNHOLT ,2022-01-27T00:00:00
71,0,106,JULI,0.91,0.91,,,,,,0,,,ASeM,SERVICES,JULI ,2022-01-27T00:00:00
72,0,100,LASACO,1.13,1.13,,,,,,3,9097,10374.91,Main Board,FINANCIAL SERVICES,LASACO ,2022-01-27T00:00:00
73,0,107,LEARNAFRCA,1.4,1.4,,,,,,5,6891,9694.31,Main Board,SERVICES,LEARNAFRCA ,2022-01-27T00:00:00
74,0,102,LINKASSURE,0.52,0.52,,,,,,0,,,Main Board,FINANCIAL SERVICES,LINKASSURE ,2022-01-27T00:00:00
75,0,95,LIVESTOCK,2.1,2.1,,,,,,0,,,Main Board,AGRICULTURE,LIVESTOCK ,2022-01-27T00:00:00
76,0,6,LIVINGTRUST,1.14,1.14,,,,,,0,,,Growth Board,FINANCIAL SERVICES,LIVINGTRUST [BLS],2022-01-27T00:00:00
77,0,101,MANSARD,2.35,2.35,,,,,,2,100000,235000,Main Board,FINANCIAL SERVICES,MANSARD ,2022-01-27T00:00:00
78,0,103,MAYBAKER,4.5,4.5,,,,,,3,44000,194050.9,Main Board,HEALTHCARE,MAYBAKER ,2022-01-27T00:00:00
79,0,131,MBENEFIT,0.26,0.26,,,,,,5,15434,4144.2,Main Board,FINANCIAL SERVICES,MBENEFIT ,2022-01-27T00:00:00
80,0,124,MCNICHOLS,0.77,0.77,,,,,,0,,,Growth Board,CONSUMER GOODS,MCNICHOLS ,2022-01-27T00:00:00
81,0,2,MEDVIEWAIR,1.62,1.62,,,,,,0,,,Main Board,SERVICES,MEDVIEWAIR [BMF],2022-01-27T00:00:00
82,0,79,MEYER,0.55,0.55,,,,,,0,,,Main Board,INDUSTRIAL GOODS,MEYER ,2022-01-27T00:00:00
83,0,133,MORISON,1.99,1.99,,,,,,1,15,30.75,Main Board,HEALTHCARE,MORISON ,2022-01-27T00:00:00
84,0,137,MRS,13.55,13.55,,,,,,0,,,Main Board,OIL AND GAS,MRS ,2022-01-27T00:00:00
85,0,9,MTNN,190,190,,,,,,26,8445,1627403.5,Premium Board,ICT,MTNN ,2022-01-27T00:00:00
86,0,125,MULTITREX,0.36,0.36,,,,,,0,,,Main Board,CONSUMER GOODS,MULTITREX [DIP],2022-01-27T00:00:00
87,0,136,MULTIVERSE,0.21,0.21,,,,,,6,92673,19461.33,Main Board,NATURAL RESOURCES,MULTIVERSE ,2022-01-27T00:00:00
88,0,138,NAHCO,4,4,4,4,4,0,,5,277440,1104472,Main Board,SERVICES,NAHCO ,2022-01-27T00:00:00
89,0,127,NASCON,13.1,13.1,,,,,,5,30120,392577,Main Board,CONSUMER GOODS,NASCON ,2022-01-27T00:00:00
90,0,57,NB,47.35,47.35,,,,,,8,1560,73851,Main Board,CONSUMER GOODS,NB ,2022-01-27T00:00:00
91,0,135,NCR,3,3,,,,,,0,,,Main Board,ICT,NCR ,2022-01-27T00:00:00
92,0,134,NEIMETH,1.8,1.8,,,,,,0,,,Main Board,HEALTHCARE,NEIMETH ,2022-01-27T00:00:00
93,0,132,NEM,3.5,3.5,,,,,,0,,,Main Board,FINANCIAL SERVICES,NEM ,2022-01-27T00:00:00
94,0,130,NESF,552.2,552.2,,,,,,0,,,Real Estate Investment Trust & Close End Fund,FINANCIAL SERVICES,NESF ,2022-01-27T00:00:00
95,0,128,NESTLE,1435,1435,,,,,,6,661,948448,Main Board,CONSUMER GOODS,NESTLE ,2022-01-27T00:00:00
96,0,28,NGXGROUP,20.55,20.55,,,,,,2,328,6848.2,Main Board,FINANCIAL SERVICES,NGXGROUP ,2022-01-27T00:00:00
97,0,129,NIGERINS,0.2,0.2,,,,,,0,,,Main Board,FINANCIAL SERVICES,NIGERINS [MRF],2022-01-27T00:00:00
98,0,126,NNFM,8.65,8.65,,,,,,0,,,Main Board,CONSUMER GOODS,NNFM ,2022-01-27T00:00:00
99,0,22,NOTORE,62.5,62.5,,,,,,0,,,Main Board,INDUSTRIAL GOODS,NOTORE [BLS],2022-01-27T00:00:00
100,0,59,NPFMCRFBK,1.99,1.99,,,,,,1,1200,2448,Main Board,FINANCIAL SERVICES,NPFMCRFBK ,2022-01-27T00:00:00
101,0,94,NSLTECH,0.2,0.2,,,,,,0,,,Main Board,SERVICES,NSLTECH ,2022-01-27T00:00:00
102,0,64,OANDO,4.7,4.7,,,,,,6,31048,147117.2,Main Board,OIL AND GAS,OANDO [MRF],2022-01-27T00:00:00
103,0,54,OKOMUOIL,142,142,,,,,,4,480,63774,Main Board,AGRICULTURE,OKOMUOIL ,2022-01-27T00:00:00
104,0,62,OMATEK,0.2,0.2,,,,,,0,,,Main Board,ICT,OMATEK [RST],2022-01-27T00:00:00
105,0,61,PHARMDEKO,2.2,2.2,,,,,,0,,,Main Board,HEALTHCARE,PHARMDEKO ,2022-01-27T00:00:00
106,0,63,PREMPAINTS,10,10,,,,,,0,,,Main Board,INDUSTRIAL GOODS,PREMPAINTS ,2022-01-27T00:00:00
107,0,55,PRESCO,87.8,87.8,,,,,,5,11895,1034863.1,Main Board,AGRICULTURE,PRESCO ,2022-01-27T00:00:00
108,0,60,PRESTIGE,0.42,0.42,,,,,,0,,,Main Board,FINANCIAL SERVICES,PRESTIGE [BLS],2022-01-27T00:00:00
109,0,56,PZ,6.8,6.8,,,,,,2,130,900.5,Main Board,CONSUMER GOODS,PZ ,2022-01-27T00:00:00
110,0,92,RAKUNITY,0.3,0.3,,,,,,0,,,ASeM,OIL AND GAS,RAKUNITY [MRF],2022-01-27T00:00:00
111,0,93,REDSTAREX,3.5,3.5,,,,,,0,,,Main Board,SERVICES,REDSTAREX ,2022-01-27T00:00:00
112,0,89,REGALINS,0.41,0.41,,,,,,1,3844,1614.48,Main Board,FINANCIAL SERVICES,REGALINS ,2022-01-27T00:00:00
113,0,90,RESORTSAL,0.2,0.2,,,,,,0,,,Main Board,FINANCIAL SERVICES,RESORTSAL [MRF],2022-01-27T00:00:00
114,0,12,RONCHESS,81,81,,,,,,0,,,Growth Board,CONSTRUCTION/REAL ESTATE,RONCHESS ,2022-01-27T00:00:00
115,0,91,ROYALEX,0.8,0.8,,,,,,0,,,Main Board,FINANCIAL SERVICES,ROYALEX ,2022-01-27T00:00:00
116,0,65,RTBRISCOE,0.2,0.2,,,,,,1,40000,8000,Main Board,SERVICES,RTBRISCOE ,2022-01-27T00:00:00
117,0,81,SCOA,1.04,1.04,,,,,,0,,,Main Board,CONGLOMERATES,SCOA ,2022-01-27T00:00:00
118,0,7,SEPLAT,785,785,,,,,,6,620,504801.8,Premium Board,OIL AND GAS,SEPLAT ,2022-01-27T00:00:00
119,0,82,SFSREIT,67.9,67.9,,,,,,0,,,Real Estate Investment Trust & Close End Fund,CONSTRUCTION/REAL ESTATE,SFSREIT ,2022-01-27T00:00:00
120,0,11,SKYAVN,5.8,5.8,,,,,,0,,,Main Board,SERVICES,SKYAVN ,2022-01-27T00:00:00
121,0,83,SMURFIT,0.2,0.2,,,,,,0,,,ASeM,CONSTRUCTION/REAL ESTATE,SMURFIT [MRF],2022-01-27T00:00:00
122,0,84,SOVRENINS,0.24,0.24,,,,,,1,34026,8166.24,Main Board,FINANCIAL SERVICES,SOVRENINS ,2022-01-27T00:00:00
123,0,87,STACO,0.48,0.48,,,,,,0,,,Main Board,FINANCIAL SERVICES,STACO [MRF],2022-01-27T00:00:00
124,0,85,STANBIC,35.1,35.1,,,,,,7,19164,669044.8,Main Board,FINANCIAL SERVICES,STANBIC ,2022-01-27T00:00:00
125,0,86,STDINSURE,0.2,0.2,,,,,,0,,,Main Board,FINANCIAL SERVICES,STDINSURE [MRF],2022-01-27T00:00:00
126,-4.8484848484848495,88,STERLNBANK,1.65,1.65,1.6,1.57,1.57,-0.08,-4.85,8,733419,1158538.61,Main Board,FINANCIAL SERVICES,STERLNBANK ,2022-01-27T00:00:00
127,0,75,SUNUASSUR,0.3,0.3,,,,,,0,,,Main Board,FINANCIAL SERVICES,SUNUASSUR ,2022-01-27T00:00:00
128,0,156,TANTALIZER,0.2,0.2,,,,,,0,,,Main Board,SERVICES,TANTALIZER ,2022-01-27T00:00:00
129,0,152,THOMASWY,0.35,0.35,,,,,,0,,,Main Board,NATURAL RESOURCES,THOMASWY [MRS],2022-01-27T00:00:00
130,0,10,TIP,0.44,0.44,,,,,,0,,,Growth Board,SERVICES,TIP ,2022-01-27T00:00:00
131,0,153,TOTAL,221.9,221.9,,,,,,3,95,20890.5,Main Board,OIL AND GAS,TOTAL ,2022-01-27T00:00:00
132,0,154,TOURIST,2.84,2.84,,,,,,0,,,Main Board,SERVICES,TOURIST [DIP],2022-01-27T00:00:00
133,0,16,TRANSCOHOT,5.38,5.38,,,,,,2,470,2726,Main Board,SERVICES,TRANSCOHOT [BLS],2022-01-27T00:00:00
134,0,139,TRANSCORP,1.06,1.06,,,,,,10,14401,15362.5,Main Board,CONGLOMERATES,TRANSCORP ,2022-01-27T00:00:00
135,0,155,TRANSEXPR,0.81,0.81,,,,,,0,,,Main Board,SERVICES,TRANSEXPR ,2022-01-27T00:00:00
136,0,151,TRIPPLEG,0.96,0.96,,,,,,0,,,Main Board,INDUSTRIAL GOODS,TRIPPLEG ,2022-01-27T00:00:00
137,0,140,UACN,9,9,,,,,,1,225,2025,Main Board,CONGLOMERATES,UACN ,2022-01-27T00:00:00
138,0,147,UBA,8.25,8.25,8.25,8.25,8.25,0,,24,435421,3593449.4,Premium Board,FINANCIAL SERVICES,UBA ,2022-01-27T00:00:00
139,0,145,UBN,5.95,5.95,,,,,,4,5699,33344.2,Main Board,FINANCIAL SERVICES,UBN [BLS],2022-01-27T00:00:00
140,0,150,UCAP,11,11,,,,,,4,30018,330198,Main Board,FINANCIAL SERVICES,UCAP ,2022-01-27T00:00:00
141,0,142,UHOMREIT,36.6,36.6,,,,,,0,,,Real Estate Investment Trust & Close End Fund,CONSTRUCTION/REAL ESTATE,UHOMREIT ,2022-01-27T00:00:00
142,0,146,UNHOMES,3.02,3.02,,,,,,0,,,Main Board,FINANCIAL SERVICES,UNHOMES [MRS],2022-01-27T00:00:00
143,9.96168582375479,143,UNILEVER,13.05,13.05,14.35,14.3,14.35,1.3,9.96,34,1382917,19587857.95,Main Board,CONSUMER GOODS,UNILEVER ,2022-01-27T00:00:00
144,0,144,UNIONDICON,9.9,9.9,,,,,,0,,,Main Board,CONSUMER GOODS,UNIONDICON [BRS],2022-01-27T00:00:00
145,0,148,UNITYBNK,0.49,0.49,,,,,,2,133,65.17,Main Board,FINANCIAL SERVICES,UNITYBNK ,2022-01-27T00:00:00
146,0,41,UNIVINSURE,0.2,0.2,,,,,,0,,,Main Board,FINANCIAL SERVICES,UNIVINSURE ,2022-01-27T00:00:00
147,0,141,UPDC,1.12,1.12,,,,,,3,87272,99318.42,Main Board,CONSTRUCTION/REAL ESTATE,UPDC [BLS],2022-01-27T00:00:00
148,0,36,UPDCREIT,3.95,3.95,,,,,,2,1525,6023.75,Real Estate Investment Trust & Close End Fund,CONSTRUCTION/REAL ESTATE,UPDCREIT ,2022-01-27T00:00:00
149,0,42,UPL,2.94,2.94,,,,,,1,370,980.5,Main Board,SERVICES,UPL ,2022-01-27T00:00:00
150,0,51,VANLEER,5.45,5.45,,,,,,0,,,Main Board,INDUSTRIAL GOODS,VANLEER ,2022-01-27T00:00:00
151,0,149,VERITASKAP,0.21,0.21,,,,,,1,4100,902,Main Board,FINANCIAL SERVICES,VERITASKAP ,2022-01-27T00:00:00
152,0,37,VITAFOAM,22.2,22.2,,,,,,5,1077,23015.8,Main Board,CONSUMER GOODS,VITAFOAM ,2022-01-27T00:00:00
153,0,104,WAPCO,25.3,25.3,,,,,,6,208346,5311821.1,Premium Board,INDUSTRIAL GOODS,WAPCO ,2022-01-27T00:00:00
154,0,38,WAPIC,0.49,0.49,,,,,,2,1000,490,Main Board,FINANCIAL SERVICES,WAPIC ,2022-01-27T00:00:00
155,0,39,WEMABANK,0.85,0.85,,,,,,5,2531,2148.38,Main Board,FINANCIAL SERVICES,WEMABANK ,2022-01-27T00:00:00
156,0,40,ZENITHBANK,25.4,25.4,,,,,,19,128135,3275699.45,Premium Board,FINANCIAL SERVICES,ZENITHBANK ,2022-01-27T00:00:00
